LNEC Test File eXtractor

File: jiji.tgt

Created in: 2025-07-04 16:54:11.507576

Number of channels: 6

Name:	DispT	DispL	DispV	AccT	AccL	AccV
Type:	Displacement	Displacement	Displacement	Acceleration	Acceleration	Acceleration
Unit:	m	m	m	m/s^2	m/s^2	m/s^2
No. of Samples:	12001	12001	12001	12001	12001	12001
Time step [s]:	0.005	0.005	0.005	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	60.0	60.0	60.0	60.0	60.0	60.0
Data:
DispT	DispL	DispV	AccT	AccL	AccV
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.007696752929687359	-0.007028434753417924	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.008914978027343609	-0.005792893981933548	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.008914978027343609	-0.0016744247436522978	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.008305865478515483	0.0019292358398437968	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.007087640380859234	0.006150666809082079	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.003432965087890483	0.008518786621093797	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.003432965087890483	0.009136557006835985	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.003432965087890483	0.01026913604736333	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	0.008518786621093797	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	0.004915126037597703	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0006785446166993614	0.0013114654541016091	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0018967697143556117	-0.002189233398437454	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0018967697143556117	-0.005278085327148392	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	-0.006410664367675736	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0006785446166993614	-0.007028434753417924	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0009965148925779827	-0.007646205139160111	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0028238525390623576	-0.006410664367675736	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.004042077636718608	-0.007028434753417924	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005869415283202984	-0.005792893981933548	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.004042077636718608	-0.0034247741699218294	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.004651190185546734	-0.0016744247436522978	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.003432965087890483	-0.00105665435791011	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005869415283202984	0.00017888641357426515	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0009965148925779827	0.0007966567993164526	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0018967697143556117	0.0019292358398437968	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.004333219909668113	0.00017888641357426515	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.005551445007324362	-0.0004388839721679225	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0061605575561524874	-0.0016744247436522978	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.005551445007324362	-0.0028070037841796415	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.003724107360839987	-0.004660314941406204	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0025058822631837366	-0.007646205139160111	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0012876571655274867	-0.006410664367675736	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0009965148925779827	-0.009396554565429644	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.004651190185546734	-0.008778784179687455	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005260302734374858	-0.009396554565429644	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.004651190185546734	-0.01001432495117183	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.008305865478515483	-0.008263975524902299	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005869415283202984	-0.008263975524902299	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005260302734374858	-0.007028434753417924	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.003432965087890483	-0.005792893981933548	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0022147399902342326	-0.004042544555664017	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0022147399902342326	-0.004042544555664017	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0028238525390623576	-0.0034247741699218294	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	-0.0028070037841796415	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0012876571655274867	-0.002189233398437454	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0012876571655274867	-0.004042544555664017	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0012876571655274867	-0.004660314941406204	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0018967697143556117	-0.006410664367675736	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0025058822631837366	-0.007028434753417924	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.004333219909668113	-0.007646205139160111	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.003114994812011862	-0.008778784179687455	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.003724107360839987	-0.006410664367675736	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0018967697143556117	-0.008263975524902299	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0005396804809568887	-0.007646205139160111	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	-0.008263975524902299	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	-0.008263975524902299	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0005396804809568887	-0.006410664367675736	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0006785446166993614	-0.004660314941406204	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0018967697143556117	-0.004660314941406204	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	-0.00105665435791011	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.003114994812011862	0.0013114654541016091	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0025058822631837366	0.0007966567993164526	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.003114994812011862	0.0007966567993164526	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.003114994812011862	0.00017888641357426515	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0018967697143556117	0.0007966567993164526	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0018967697143556117	0.00017888641357426515	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0006785446166993614	-0.0004388839721679225	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0022147399902342326	0.00017888641357426515	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0005396804809568887	0.0013114654541016091	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0016056274414061077	0.0019292358398437968	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0016056274414061077	0.002547006225585984	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0006785446166993614	0.003164776611328172	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0012876571655274867	0.004915126037597703	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0006785446166993614	0.0067684371948242665	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0018967697143556117	0.0067684371948242665	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	0.00790101623535161	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0012876571655274867	0.012122447204589892	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	0.015108337402343798	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0009965148925779827	0.016343878173828173	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0022147399902342326	0.018711997985839893	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0028238525390623576	0.019947538757324267	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.004651190185546734	0.020462347412109425	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0064785278320311085	0.022315658569335987	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.008305865478515483	0.02355119934082036	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.003432965087890483	0.019947538757324267	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0016056274414061077	0.019329768371582078	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0022147399902342326	0.016858686828613332	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	0.013255026245117235	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0025058822631837366	0.01026913604736333	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.003114994812011862	0.007283245849609423	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.004942332458496237	0.005532896423339892	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.005551445007324362	0.006150666809082079	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.005551445007324362	0.005532896423339892	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.003114994812011862	0.006150666809082079	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	0.0018967697143556117	0.007283245849609423	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	6.943206787123638e-05	0.0067684371948242665	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0028238525390623576	0.009136557006835985	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.004651190185546734	0.009136557006835985	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005260302734374858	0.009754327392578173	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005869415283202984	0.010886906433105517	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005260302734374858	0.009754327392578173	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0064785278320311085	0.0067684371948242665	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.008305865478515483	0.0037825469970703598	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0064785278320311085	0.00017888641357426515	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005869415283202984	-0.0016744247436522978	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005869415283202984	-0.004660314941406204	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.005869415283202984	-0.007028434753417924	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.004651190185546734	-0.007646205139160111	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.003432965087890483	-0.005792893981933548	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.003432965087890483	-0.0034247741699218294	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.004042077636718608	-0.002189233398437454	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.003432965087890483	0.002547006225585984	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0022147399902342326	0.0067684371948242665	0.0
6.078180873502685e-05	-3.836184934761656e-05	0.0	-0.0016056274414061077	0.009754327392578173	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	-0.004042077636718608	0.010886906433105517	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	-0.004651190185546734	0.012122447204589892	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	-0.003432965087890483	0.013255026245117235	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	-0.0016056274414061077	0.01572610778808599	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	-0.0009965148925779827	0.016858686828613332	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	-0.003432965087890483	0.015108337402343798	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	-0.0005396804809568887	0.013255026245117235	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	-0.0009965148925779827	0.009136557006835985	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	-0.0016056274414061077	0.0067684371948242665	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	6.943206787123638e-05	0.0013114654541016091	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	0.0006785446166993614	-0.0034247741699218294	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	0.0012876571655274867	-0.006410664367675736	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	0.003724107360839987	-0.008263975524902299	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	0.005551445007324362	-0.007646205139160111	0.0
-0.0002324908021336151	-3.836184934761656e-05	0.0	0.006769670104980613	-0.005278085327148392	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.007226504516601706	-0.002189233398437454	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.008444729614257957	0.0013114654541016091	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.008444729614257957	0.006150666809082079	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.007226504516601706	0.009136557006835985	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.0061605575561524874	0.010886906433105517	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.007226504516601706	0.009754327392578173	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.004942332458496237	0.008518786621093797	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.006769670104980613	0.006150666809082079	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.007226504516601706	0.005532896423339892	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.006769670104980613	0.003164776611328172	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.003724107360839987	-0.00105665435791011	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.003724107360839987	0.00017888641357426515	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.003114994812011862	-0.0016744247436522978	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.0022147399902342326	-0.005792893981933548	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.0064785278320311085	-0.009396554565429644	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.008305865478515483	-0.010632095336914019	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.010590037536620953	-0.012382444763183549	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.013635600280761578	-0.010632095336914019	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.011808262634277204	-0.007028434753417924	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.010590037536620953	-0.00105665435791011	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.011808262634277204	0.004297355651855516	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.007696752929687359	0.007283245849609423	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.008305865478515483	0.01572610778808599	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.004042077636718608	0.019329768371582078	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.0022147399902342326	0.021080117797851614	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	6.943206787123638e-05	0.019329768371582078	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.0025058822631837366	0.015108337402343798	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.003724107360839987	0.009754327392578173	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.003114994812011862	0.003164776611328172	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.003114994812011862	-0.0016744247436522978	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.003724107360839987	-0.005278085327148392	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.003724107360839987	-0.01001432495117183	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	0.003114994812011862	-0.010632095336914019	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	6.943206787123638e-05	-0.011764674377441362	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.0009965148925779827	-0.01001432495117183	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.003432965087890483	-0.011764674377441362	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.004042077636718608	-0.011764674377441362	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.004651190185546734	-0.012382444763183549	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.005869415283202984	-0.009396554565429644	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.005260302734374858	-0.009396554565429644	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.007087640380859234	-0.007028434753417924	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.005260302734374858	-0.005278085327148392	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.005260302734374858	-0.006410664367675736	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.0064785278320311085	-0.007028434753417924	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.007087640380859234	-0.008778784179687455	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.007696752929687359	-0.011249865722656205	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.007087640380859234	-0.015368334960937455	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.009524090576171734	-0.018354225158691364	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.005260302734374858	-0.019589765930175737	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.005260302734374858	-0.021957885742187457	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.004042077636718608	-0.020825306701660114	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.003432965087890483	-0.017839416503906205	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.005869415283202984	-0.015986105346679644	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.005260302734374858	-0.011764674377441362	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.005869415283202984	-0.008263975524902299	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.007087640380859234	-0.004042544555664017	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.009524090576171734	-0.0016744247436522978	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.011808262634277204	0.00017888641357426515	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.013026487731933453	0.003164776611328172	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.015462937927245955	0.003164776611328172	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.016072050476074077	0.002547006225585984	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.013026487731933453	0.002547006225585984	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.009980924987792827	0.0019292358398437968	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.007087640380859234	0.0019292358398437968	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.004651190185546734	0.002547006225585984	0.0
-0.0002324908021336151	0.0005154999155891407	0.0	-0.0005396804809568887	0.002547006225585984	0.0
-0.000525763413002257	0.0005154999155891407	0.0	-0.0005396804809568887	0.0019292358398437968	0.0
-0.000525763413002257	0.0005154999155891407	0.0	6.943206787123638e-05	0.0019292358398437968	0.0
-0.000525763413002257	0.0005154999155891407	0.0	6.943206787123638e-05	-0.0004388839721679225	0.0
-0.000525763413002257	0.0005154999155891407	0.0	0.0006785446166993614	-0.0004388839721679225	0.0
-0.000525763413002257	0.0005154999155891407	0.0	6.943206787123638e-05	-0.0016744247436522978	0.0
-0.000525763413002257	0.0005154999155891407	0.0	-0.0016056274414061077	-0.00105665435791011	0.0
-0.000525763413002257	0.0005154999155891407	0.0	-0.0005396804809568887	0.0007966567993164526	0.0
